"candidate_id","source","source_record_id","narrative","source_native_outcome","activity_if_known"
"OSHA-SIR-2015010271","OSHA_SIR","2015010271","At the facility shop area, an employee tripped over his feet and fell on an industrial sized valve stem used in hydrofracking (a piece of sharp equipment) and lacerated his abdomen. This injury required hospitalization for two days.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall on same level due to tripping over self"
"OSHA-SIR-2015021361","OSHA_SIR","2015021361","An employee tripped and fell to the ground. The employee landed on his knees in a pile of hot petroleum coke. The employee sustained burns on both legs from the coke, and possibly the hot steam. The employee was taken by ambulance to Christiana Hospital, and later transferred to Crozer-Chester Medical Center in Chester, Pennsylvania. The employee sustained 2nd degree burns on his legs, and 3rd degree burns on his ankles.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall on same level due to tripping, n.e.c."
"OSHA-SIR-2018010419","OSHA_SIR","2018010419","An employee was tripping drill pipe out of a hole at a drilling rig when he tripped and put his hands out to catch himself. While his hands were on the ground, the pipe fell on and cut his right pinky finger. His pinky finger was surgically amputated at the knuckle.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Fall on same level due to tripping, unspecified"
"OSHA-SIR-2015010181","OSHA_SIR","2015010181","An employee slipped on a step and fell forward injuring both knees.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall on same level due to tripping, unspecified"
"OSHA-SIR-2021054085","OSHA_SIR","2021054085","An employee tripped going over a containment curb and fell. A Unistrut clip caused a laceration and degloving injury to his abdomen.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall on same level while climbing stairs, steps, or curbs"
"OSHA-SIR-2015010401","OSHA_SIR","2015010401","Employee was breaking a bolt with a crescent wrench and it slipped. The employee fell back and rolled onto the leg fracturing the ankle.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall on same level, n.e.c. "
"OSHA-SIR-2015107725","OSHA_SIR","2015107725","The elevator lifting a 30 foot long pipe at an oil well shifted causing the bottom of the pipe to strike an employee in the back. This employee then fell against a second employee pushing the tongs into his face and causing employee 2 to fall and strike his head against the guardrail. Employee 2 was knocked unconscious for several seconds and was hospitalized with a fracture of the bottom orbital bone below the left eye.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall on same level, n.e.c. "
"OSHA-SIR-20161211930","OSHA_SIR","20161211930","An employee was moving a piece of iron on the bed of an iron truck, when he lost his balance, slipped, and caught his finger between the piece of iron he was handling and part of the iron flatbed truck. The left middle fingertip was amputated.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Fall on same level, n.e.c. "
"OSHA-SIR-2016099138","OSHA_SIR","2016099138","An employee was walking through the lobby of the building when she fell on the left side of her hip and broke it. She was hospitalized and had surgery.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall on same level, unspecified"
"OSHA-SIR-2022021797","OSHA_SIR","2022021797","An temporary employee was pressure-washing the deck of a vessel. As he walked, his foot slipped into an opening in the grating on the scaffold. He fell into the opening and his lower right arm passed through the 40,000 psi water stream, which cut it and an artery.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall on water vehicle"
"OSHA-SIR-2018055135","OSHA_SIR","2018055135","An employee was observing pressure line testing, heard a hissing sound, stepped back to observe and fell into steel rebar. The employee was hospitalized for puncture wounds and internal bleeding.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall onto or against object on same level, n.e.c."
"OSHA-SIR-2020032237","OSHA_SIR","2020032237","An employee was function testing the wench line for leaks, slipped on the oil rig floor, and fell onto a sheave, amputating two fingers on his left hand. The sheave was partially guarded at the time.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Fall onto or against object on same level, n.e.c."
"OSHA-SIR-2015129881","OSHA_SIR","2015129881","An employee was working on a derrick about 10 feet off the ground and was being lifted to disconnect the elevator. A wire rope under tension snapped back striking the employee and throwing him in the air and then back down. The employee was wearing a safety harness and he only fell the length of his lanyard or about 4 feet. The employee injured his back and was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall or jump curtailed by personal fall arrest system "
"OSHA-SIR-2015010253","OSHA_SIR","2015010253","Employee was on the side of the derrick untying tubular when his fast line became caught up in his SRL. The employee was pulled away from the ladder. The SRL stopped and so did the anchor. Therefore, no fall resulted. The employee received contusions to the head, ribs, and chest area. He also suffered bruising to the brain and lungs and received six stitches to the forehead. He did not lose consciousness.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall or jump curtailed by personal fall arrest system "
"OSHA-SIR-2019066062","OSHA_SIR","2019066062","An employee was teaching another employee how to operate a backhoe. He was standing on the top step by the cab when the other employee hit a rough area. He then fell off the backhoe to the ground, breaking his left upper femur just below the pelvis area.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall or jump from vehicle in normal operation, nonroadway"
"OSHA-SIR-2015118834","OSHA_SIR","2015118834","On or about November 22, 2015, an employee was seriously injured and hospitalized with a crushed pelvis and a lower left arm amputation, after being ejected from a front end loader that went over an embankment at the facility.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Fall or jump from vehicle in normal operation, nonroadway"
"OSHA-SIR-2015010700","OSHA_SIR","2015010700","On January 22, 2015, an employee was hospitalized after falling 12 feet to the ground through a 2' x 3' opening in a centrifuge stand.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening 11 to 15 feet "
"OSHA-SIR-2016109353","OSHA_SIR","2016109353","An employee fell into a hole that was 18 feet deep and was hospitalized with a broken nose and cheek and jaw injuries.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening 16 to 20 feet"
"OSHA-SIR-2022065392","OSHA_SIR","2022065392","Maintenance was being performed on a machine that inverts coal cars to dump product out of the cars. The machine was in the inverted position at the time. An employee was standing on fiberglass grating when it came loose causing them to fall 21 feet to the surface below. The employee sustained a broken arm. The employee was wearing fall protection, but it was not connected at the time of the fall.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening 21 to 25 feet "
"OSHA-SIR-2022043040","OSHA_SIR","2022043040","An employee was connecting power cables/cords on the floor of a rig. The employee was partially standing on the bat door when it activated, causing the employee to fall approximately 30 feet to the ground and sustain eight fractured ribs, a punctured lung, and bruising to the kidney, liver, and spleen.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening 26 to 30 feet"
"OSHA-SIR-20191111947","OSHA_SIR","20191111947","As they were leaving a control room, two employees fell 30 feet through a floor opening immediately outside the door to the concrete below and were hospitalized.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening 26 to 30 feet"
"OSHA-SIR-2016054654","OSHA_SIR","2016054654","An employee climbed a ladder to assess the next level of a metal roof. He stepped on a shingle and fell 8 feet through the roof to the ground, breaking his right index finger, left middle finger, right hip, and back.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening 6 to 10 feet"
"OSHA-SIR-2021020886","OSHA_SIR","2021020886","An employee was making his rounds and checking equipment when the wet ground underneath him gave way. He fell in a hole that was about 1.5 feet deep and contained hot water and steam condensate. The employee was hospitalized with burns to both lower legs and ankles.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening less than 6 feet"
"OSHA-SIR-2020010577","OSHA_SIR","2020010577","Employees were working to remove a blow-out preventer (BOP) by dragging it with a tandem bed truck on the BOP skid from between two rig subs during rig-down operations. An employee was spotting the BOP skid as it was being pulled out by a tandem bed truck so it did not contact the rig sub's cylinders. He was standing on each side of the BOP skid directly beside the gas well cellar that the BOP had been removed from in order to watch the skid pass the cylinders and communicate with the bed truck operator as he pulled the skid away from the spotters. At the time, the well cellar guards had been removed from around the BOP, as is required to disconnect the BOP and lay it over on the skid. The employee stepped back into the cellar opening and fell 4 feet down onto a metal work platform and toe board, resulting in a broken collar bone, broken ribs, and a punctured lung.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening less than 6 feet"
"OSHA-SIR-2015063813","OSHA_SIR","2015063813","An employee was checking a leak on the roof. He fell through the roof (skylight) and ceiling (another 15 feet) to the ground for about 50 feet total. He was hospitalized for a dislocated shoulder, a cut on his left rib, and brain bleeding. He underwent surgery.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening more than 30 feet"
"OSHA-SIR-2016098830","OSHA_SIR","2016098830","An employee was moving items from one vehicle to another and stepped into a hole and fractured their lower leg.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall through surface or existing opening, unspecified"
"OSHA-SIR-2015010140","OSHA_SIR","2015010140","An employee was injured when the brakes on a seven-car string of loaded boxcars let loose. The cars rolled into a four-car string of empty boxcars. The impact knocked an employee off the four-car string and he fell on the ground. The employee was hospitalized for lacerations.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall to lower level, unspecified"
"OSHA-SIR-2015129168","OSHA_SIR","2015129168","An employee was checking a collection box and lost his balance as he stood up. As he attempted to jump the front of the collection box ditch, the impact of the landing fractured his lower left leg.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall, slip, trip, n.e.c."
"OSHA-SIR-2017065650","OSHA_SIR","2017065650","On June 20, 2017, an employee was working on a pipe while standing on skids stacked on the pipeline. The employee was closing the valve on the pipe so it could be tested for leaks when the skids shifted and the employee fell. The flange of the pipeline hit the employee's right foot, amputating it from the ball of the foot forward.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Fall, slip, trip, unspecified "
"OSHA-SIR-2015010363","OSHA_SIR","2015010363","Employee slipped on ice and broke femur while working on well site in the vicinity of the Anderson 1-4-H location near Williston, North Dakota.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fall, slip, trip, unspecified "
"OSHA-SIR-2017109605","OSHA_SIR","2017109605","An employee fell while installing safety clamps. During the fall, the employee's left pinky finger was caught and partially amputated between a safety clamp and a pipe.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Fall, slip, trip, unspecified "
"OSHA-SIR-2016065427","OSHA_SIR","2016065427","An employee was operating a service rig with a snubbing crew when a flash fire or explosion occurred and severely burned the employee.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fire or explosion, unspecified "
"OSHA-SIR-2016010251","OSHA_SIR","2016010251","An employee was performing gouging operations on the internal surfaces of a vessel when a flash fire occurred. The employee received burns to the upper chest, arms, and legs (approximately 44% of body) and was hospitalized for treatment of burns and smoke inhalation.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Fire, unspecified"
"OSHA-SIR-2017087880","OSHA_SIR","2017087880","Two employees were performing servicing work at a natural gas refrigeration plant when a fire erupted and seriously burned their backs.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Fire, unspecified"
"OSHA-SIR-2023021122","OSHA_SIR","2023021122","Employees were unbolting the head of a product purge bin utilizing a high-speed cut saw. As the crew was cutting the last of 15 bolts on the purge bin head, a flash fire occurred resulting in burns to four employees.","Hospitalized=4.00; Amputation=0.00; Loss of Eye=0.00","Fire, unspecified"
"OSHA-SIR-2016055851","OSHA_SIR","2016055851","An employee was delivering parts when the employee's vehicle became stuck. As the employee attempted to dislodge the vehicle, the grass caught on fire and the employee fell approximately 6 to 8 feet into a ravine. The employee suffered a second degree burn to the left forearm, a broken rib, a punctured lung, and a broken collarbone.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Forest or brush fire"
"OSHA-SIR-2021086483","OSHA_SIR","2021086483","An employee was reading gas meters when a ram attacked him. The ram struck his lower left leg from behind, resulting in a fractured tibia that required hospitalization and surgery.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Gored or rammed by animal"
"OSHA-SIR-2018032417","OSHA_SIR","2018032417","Two employees were involved in a physical altercation at the work site. One employee suffered a broken nose and was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Hitting, kicking, beating, shoving"
"OSHA-SIR-2018010452","OSHA_SIR","2018010452","An employee was delivering fuel to a store when his pants caught on fire. He sustained burns to both legs and his left hand.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Ignition of clothing from controlled heat source"
"OSHA-SIR-2015096851","OSHA_SIR","2015096851","The employee was circulating mud and water and sucking fluid from a steel container with a running vacuum truck. H2S vapor accumulated under the truck. When it reached his hot pump, it caused a flash fire. The employee suffered burns to his face and hands.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Ignition of vapors, gases, or liquids"
"OSHA-SIR-2015010417","OSHA_SIR","2015010417","On January 13, 2015, the employees were in the process of changing a heater treater tube. The leaking fluid ignited causing severe burn injuries. One employee was sent to the Minnesota burn unit.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Ignition of vapors, gases, or liquids"
"OSHA-SIR-2015041925","OSHA_SIR","2015041925","On or about 11 April 2015, at approximately 0830 hours, a Brazos Rock Energy employee received burns on his wrist and face when flammable gasses that accumulated during a pipeline hot tap ignited. The employee was helping a welder weld the pipe sections together when two pin-sized holes on a section of pipe 10 feet from the operation leaked flammable gasses into the pipe and surrounding area. The gasses accumulated to a level sufficient enough to cause a flash fire, which burned the employee.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Ignition of vapors, gases, or liquids"
"OSHA-SIR-2015010541","OSHA_SIR","2015010541","Two employees were burned when a bubble tower exploded creating a flash fire during maintenance work on a well site.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Ignition of vapors, gases, or liquids"
"OSHA-SIR-2017010688","OSHA_SIR","2017010688","A crew of three employees had just repaired a heater/treater water leg 3"" vitriolic coupling and had pressured it up with a pump. A leak appeared at a bolt on the unit and the two injured employees proceeded to tighten it. While the two were tightening the bolt, they heard a pop and something gave away. They were drenched with liquid and gas. The third employee saw this and shut the pump down and was going to isolate the unit when it caught fire near the coupling. The fire spread to the two drenched employees. One employee suffered third degree burns while the second employee suffered second degree burns.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Ignition of vapors, gases, or liquids"
"OSHA-SIR-2021021798","OSHA_SIR","2021021798","Employees were preparing a unit for turn-around and chemical cleaning. There was a release of un-hydrotreated naphtha that resulted in a fire. Six employees sustained burns and were hospitalized.","Hospitalized=6.00; Amputation=0.00; Loss of Eye=0.00","Ignition of vapors, gases, or liquids"
"OSHA-SIR-2015108004","OSHA_SIR","2015108004","An employee was shocked when the trackhoe he was loading onto a trailer made contact with power lines.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Indirect exposure to electricity, greater than 220 volts"
"OSHA-SIR-2017054249","OSHA_SIR","2017054249","An employee was re-erecting goal posts below a power line when the stringer of flags on one end of the goal posts became hung up on the passenger-side rear-view mirror of a haul truck. The injured employee was attempting to free the stringer of flags when a coworker raised a PVC pipe to place it over a t-post. The top of the PVC pole, where the stringer of flags was tied, came into contact with the overhead power line. The employee sustained burns to his left arm, left hand, and right foot. He was hospitalized for surgery.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Indirect exposure to electricity, greater than 220 volts"
"OSHA-SIR-2016021597","OSHA_SIR","2016021597","Two employees were installing a protective goal post for overhead power lines when the post made contact with the energized line, causing the employees to receive an electrical shock.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Indirect exposure to electricity, greater than 220 volts"
"OSHA-SIR-2021065283","OSHA_SIR","2021065283","A three-person crew was unloading pipe. Two crew members were outside of the truck handling the pipe on the rack. They loaded the three joints of pipe and moved to load the polish rod. One end of the rod was stuck into the ground so they picked up the opposite end and stood the 22' rod into the air to lay it down. The rod contacted a live, overhead electrical line and the two employees were electrocuted. Both employees also sustained electrical burns.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Indirect exposure to electricity, greater than 220 volts"
"OSHA-SIR-2015010522","OSHA_SIR","2015010522","Employee received an electric shock when he placed his wrench near an energized bolt on a conductor he was removing.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Indirect exposure to electricity, unspecified"
"OSHA-SIR-2018099765","OSHA_SIR","2018099765","Two employees were driving on a lease road, hauling a pump. An antenna on the pump got caught on an overhead electrical wire, directing energy to the truck. One employee suffered an electrical burn, as well as a sprained ankle when he jumped out of the truck; the other suffered a shoulder injury when he jumped out of the truck and rolled on the ground.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Indirect exposure to electricity, unspecified"
"OSHA-SIR-2015041995","OSHA_SIR","2015041995","An employee suffered systemic poisoning when he ingested anti-freeze while drinking from an improperly labeled, temporary-use container.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Ingestion of harmful substance"
"OSHA-SIR-2015107637","OSHA_SIR","2015107637","An employee was hospitalized for inhalation hazards.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Inhalation of harmful substance, unspecified"
"OSHA-SIR-2015096421","OSHA_SIR","2015096421","An employee's H2S monitor went off while he was delivering salt water on location. He eventually became ill and was hospitalized with respiratory problems.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Inhalation of harmful substance-single episode"
"OSHA-SIR-2015010478","OSHA_SIR","2015010478","Frac technicians conducting monitoring operations on water levels of gauging tanks during oil and gas drilling operations are potentially overexposed to air contaminants and respiratory irritants such as chlorine, hydrogen sulfide, and benzene. Recently, an employee was admitted to the hospital for observation and treatment after suffering from an extreme coughing episode after working a monitoring shift at the worksite. A second employee was treated and released.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Inhalation of harmful substance-single episode"
"OSHA-SIR-2017043721","OSHA_SIR","2017043721","Employees were depressurizing a level bridle when the hose between the bridle and the flare system broke releasing hydrofluoric acid (HF). The two employees were exposed to the chemical vapor resulting in injury to their eyes, facial skin and lungs. Both employees were hospitalized.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Inhalation of harmful substance-single episode"
"OSHA-SIR-2019033190","OSHA_SIR","2019033190","An employee was adjusting a hydraulic torque wrench to attach a fluid end when a second employee engaged the high torque controls, resulting in an amputation of the first employee's right middle finger.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Injured by handheld object or equipment, n.e.c."
"OSHA-SIR-2019021679","OSHA_SIR","2019021679","An employee was standing on a wrench, trying to loosen a bolt. The employee slipped and suffered a broken right leg.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Injured by handheld object or equipment, n.e.c."
"OSHA-SIR-20171211664","OSHA_SIR","20171211664","On 12/8/2017, at 4:00 p.m., employee #1 was on a truck containing racks of 25-foot sucker rods helping to offload the rods to employee #2, who was stationed on the ground. Employee #1 dropped his end of the sucker rod, which struck the ground. The impact caused a wave motion to propagate through the sucker rod, which then caused the end that employee #2 was holding to fling out of his hands in an upward motion, striking and lacerating his nose and forehead.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Injured by handheld object or equipment, n.e.c."
"OSHA-SIR-2016020995","OSHA_SIR","2016020995","An employee's left ring finger was partially amputated after being struck by a sledge hammer while the employee was repairing a 34-inch pipeline.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Injured by handheld object or equipment, unspecified"
"OSHA-SIR-2019032243","OSHA_SIR","2019032243","An employee was trying to loosen a connection with a 60-inch pipe wrench. The wrench slipped off the pipe, spun around, and struck him. He suffered a head injury, an amputated little finger, a broken collarbone, and broken ribs.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Injured by handheld object or equipment, unspecified"
"OSHA-SIR-2017032812","OSHA_SIR","2017032812","An employee was changing a light bulb when the globe around the bulb broke. The broken glass then amputated his fingertip.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Injured by object breaking in hand "
"OSHA-SIR-2016087087","OSHA_SIR","2016087087","An employee was securing a stand of drilling pipe with a chain wrench when the wrench broke and hit his hand, breaking his wrist and finger.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Injured by object breaking in hand "
"OSHA-SIR-20181111446","OSHA_SIR","20181111446","An employee tossed a dirt clod at the injured employee, who lost his balance, fell to the ground, and fractured his right arm while trying to break his fall.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Injured by physical contact during horseplay "
"OSHA-SIR-2015010438","OSHA_SIR","2015010438","An employee was making a connection with a drill fork when the speeding wrench struck the left hand smashing the middle finger on that hand.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Injured by slipping or swinging object held by injured worker"
"OSHA-SIR-2016098738","OSHA_SIR","2016098738","The employee was operating a hydraulic torqueing machine, completing a torque sequence on a 16"" discharge valve. He was using both hands to pick up and position the hydraulic torqueing machine wrench head onto the bolt. The employee had been working with a coworker who was operating the remote controller of the hydraulic torque wrench head. The coworker then activated the wrench head, which was set at 2800 psi and amputated the right index fingertip of the injured employee.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Injured by slipping or swinging object held by injured worker"
"OSHA-SIR-2015042463","OSHA_SIR","2015042463","An employee was injured by a brush wire and was hospitalized after infection spread to his arm.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Injured by slipping or swinging object held by injured worker"
"OSHA-SIR-20161010261","OSHA_SIR","20161010261","On October 31, 2016, an employee's fingertip was amputated when he was attempting to use tongs on the screw casings.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Injured by slipping or swinging object held by injured worker"
"OSHA-SIR-2016076185","OSHA_SIR","2016076185","An employee was moving a setting tool from the tool stand to a vise located on the back bumper of the logging unit to make some adjustments on the tool. As he was attempting to place the setting tool onto the vise, the setting tool struck the vise, causing the tool to slide down from the employee's hand. His finger slipped into a hole on the tool and a sleeve on the tool came down, pinching his left middle finger.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Injured by slipping or swinging object held by injured worker"
"OSHA-SIR-2015020653","OSHA_SIR","2015020653","On 20 February 2015, at approximately 1100hrs, employee was holding a pin that was being hammered by a third-party employee. His right, middle distal phalanx was struck by the hammer and crushed. The employee was taken to Midland Memorial Hospital. The distal phalanx was surgically removed on 23 February 2015 during an outpatient procedure.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Injured by slipping or swinging object held by other person"
"OSHA-SIR-2017054820","OSHA_SIR","2017054820","An employee and a coworker were attempting to loosen rusted bolts using a wrench and a sledgehammer. The employee was holding the wrench while the coworker struck the bolts with the sledgehammer. As the employee began to stand up, his coworker struck him with the sledgehammer, breaking his left middle finger.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Injured by slipping or swinging object held by other person"
"OSHA-SIR-2022020992","OSHA_SIR","2022020992","While installing a metal channel post, an employee secured the post in a vertical position with his hands while a co-worker struck the top of the post with a sledge hammer. A post cap was placed on top of the post to prevent damage to the post and to protect workers. When the employee determined the channel post was driven deep enough, he told his co-worker and proceeded to remove the post cap with his left hand when the head of the hammer struck the employee's hand and crushed it against the post cap, resulting in broken bones.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Injured by slipping or swinging object held by other person"
"OSHA-SIR-2022032643","OSHA_SIR","2022032643","An employee was holding square tubing in place while another employee used a sledgehammer to hammer it. The employee was trying to straighten up the tubing when the sledgehammer smashed his thumb. He was hospitalized and underwent a medical amputation to the thumb tip.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Injured by slipping or swinging object held by other person"
"OSHA-SIR-20181010483","OSHA_SIR","20181010483","An employee got into a fight with another person and suffered a broken tibia and fibula. He was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Intentional injury by other person, unspecified"
"OSHA-SIR-2015020647","OSHA_SIR","2015020647","On February 20, 2015, an employee was injured when a Genie man lift rolled over. The employee was hospitalized.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Jack-knifed or overturned, nonroadway"
"OSHA-SIR-2020087443","OSHA_SIR","2020087443","An employee was mowing the grass when the mower slid into a drainage ditch and landed on top of them. The employee suffered amputated fingers on the right hand (3rd, 4th, 5th fingers) and a portion of the palm, leading to hospitalization and surgery.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Jack-knifed or overturned, nonroadway"
"OSHA-SIR-2015031131","OSHA_SIR","2015031131","At approximately 3:00 AM on 3/11/2015, an employee was injured while trying to avoid an animal in the road. His truck swerved, and the tires got caught on the soft shoulder, causing the semi-trailer to roll over. He suffered three broken ribs and a punctured lung.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Jack-knifed or overturned, roadway"
"OSHA-SIR-2019099280","OSHA_SIR","2019099280","An employee was travelling down a public road in a telehandler. When the employee pulled to the side of the paved road to allow vehicles to pass, the tires on one side went off the pavement and the telehandler rolled over. The employee sustained an amputated foot, broken legs, a broken pelvis, and a punctured lung.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Jack-knifed or overturned, roadway"
"OSHA-SIR-2019066117","OSHA_SIR","2019066117","An employee was working 4 to 5 miles offshore on board a utility vessel and helping to retrieve a box core (device that goes to the bottom to scoop sediment) when his fingers were caught in a 24-volt winch, resulting in the partial amputation of his left ring finger.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Machinery or equipment incident on water vehicle"
"OSHA-SIR-20191112157","OSHA_SIR","20191112157","Onboard an aircraft carrier, a rigger helper was steadying a pipe in a compartment while pipefitters adjusted the pipe in another compartment. While adjusting the pipe, the light end of the pipe shifted upwards and the rigger helper s left little and ring fingers were caught between the pipe flange and the overhead. The tip of the pinky finger was crushed and the fingernail was removed, and the ring finger sustained a 2-3 laceration. The employee was hospitalized and the pinky finger was amputated to the base of the fingernail.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Machinery or equipment incident on water vehicle"
"OSHA-SIR-20201110744","OSHA_SIR","20201110744","A ship's crew was moving a ship along a dock. One of the ship's lines broke and struck an employee who was walking on the dock. The employee suffered an arm amputation below the elbow, a broken pelvis, and abdominal injuries.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Machinery or equipment incident on water vehicle"
"OSHA-SIR-2015031447","OSHA_SIR","2015031447","An employee sustained injuries to his left index finger while rigging down.","Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00","Nonclassifiable"
"OSHA-SIR-2015010023","OSHA_SIR","2015010023","Employee sustained burns during line tie-in operations at an oil and gas site.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Nonclassifiable"
"OSHA-SIR-2015031116","OSHA_SIR","2015031116","An employee's lower left arm was amputated.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Nonclassifiable"
"OSHA-SIR-2017010232","OSHA_SIR","2017010232","An employee was driving when his vehicle hit a fire hydrant. He injured his left knee.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Nonroadway collision with object other than vehicle, n.e.c."
"OSHA-SIR-2019076882","OSHA_SIR","2019076882","Two employees were traveling in a UTV on a gravel road. The UTV slipped off the road. While it was being maneuvered back onto the road it slipped and hit a tree. The driver was ejected and suffered a broken femur and knee damage; the passenger suffered fractures to the ankle and arm and a head laceration. Both employees were hospitalized.","Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00","Nonroadway collision with object other than vehicle, n.e.c."
"OSHA-SIR-2018021180","OSHA_SIR","2018021180","An employee was using a telehandler to move cargo when a front loader lost traction at the top of a hill and slid down into the telehandler as the employee was trying to get out, crushing his right leg and pelvis.","Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00","Nonroadway collision with other vehicle, unspecified"
"OSHA-SIR-2022010896","OSHA_SIR","2022010896","An employee was operating an ATV/UTV and had an accident, resulting in fractured ankles.","Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00","Nonroadway incident involving motorized land vehicle, unspecified"
