"expansion_id","candidate_id","normalized_narrative_sha256","annotation_pass","sif_label","sif_evidence_excerpt","sif_rationale","hazard_energy_assessment","hazard_energy_evidence","personnel_exposure_assessment","personnel_exposure_evidence","barrier_failure_assessment","barrier_failure_evidence","credible_consequence_assessment","credible_consequence_evidence","uncertainty_reason","LSR01_target","LSR01_evidence","LSR01_violation_status","LSR01_unknown_reason","LSR02_target","LSR02_evidence","LSR02_violation_status","LSR02_unknown_reason","LSR03_target","LSR03_evidence","LSR03_violation_status","LSR03_unknown_reason","LSR04_target","LSR04_evidence","LSR04_violation_status","LSR04_unknown_reason","LSR05_target","LSR05_evidence","LSR05_violation_status","LSR05_unknown_reason","LSR06_target","LSR06_evidence","LSR06_violation_status","LSR06_unknown_reason","LSR07_target","LSR07_evidence","LSR07_violation_status","LSR07_unknown_reason","LSR08_target","LSR08_evidence","LSR08_violation_status","LSR08_unknown_reason","LSR09_target","LSR09_evidence","LSR09_violation_status","LSR09_unknown_reason","annotation_status","label_provenance","annotation_version","annotator_model","annotator_id","annotated_at_utc"
"EXP-V0.4-0691","OSHA-SIR-2022021625","b2fe1fa4959622709120089a87c9dc94b495cb1f321206a653bf309ccda6ed75","PASS1","NON_SIF_POTENTIAL","Two carts collided in a walk-in freezer, causing an employee's right middle fingertip to be amputated.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","Two carts collided in a walk-in freezer, causing an employee's right middle fingertip to be amputated.","SUPPORTED","Two carts collided in a walk-in freezer, causing an employee's right middle fingertip to be amputated.","SUPPORTED","Two carts collided in a walk-in freezer, causing an employee's right middle fingertip to be amputated.","NOT_SUPPORTED","Two carts collided in a walk-in freezer, causing an employee's right middle fingertip to be amputated.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","Two carts collided in a walk-in freezer, causing an employee's right middle fingertip to be amputated.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0692","OSHA-SIR-2022032257","63957f306d4ac06a9e1d11c05921e26be573dcf38d21fc03e642eb49274f6b97","PASS1","SIF_POTENTIAL","An employee was walking by a masonry block wall at the side of a garage. A gust of wind caused part of the wall to collapse onto three employees, one of whom suffered a broken right ankle and a head injury that required staples. That employee was hospitalized.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was walking by a masonry block wall at the side of a garage. A gust of wind caused part of the wall to collapse onto three employees, one of whom suffered a broken right ankle and a head injury that required staples. That employee was hospitalized.","SUPPORTED","An employee was walking by a masonry block wall at the side of a garage. A gust of wind caused part of the wall to collapse onto three employees, one of whom suffered a broken right ankle and a head injury that required staples. That employee was hospitalized.","SUPPORTED","An employee was walking by a masonry block wall at the side of a garage. A gust of wind caused part of the wall to collapse onto three employees, one of whom suffered a broken right ankle and a head injury that required staples. That employee was hospitalized.","SUPPORTED","An employee was walking by a masonry block wall at the side of a garage. A gust of wind caused part of the wall to collapse onto three employees, one of whom suffered a broken right ankle and a head injury that required staples. That employee was hospitalized.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was walking by a masonry block wall at the side of a garage. A gust of wind caused part of the wall to collapse onto three employees, one of whom suffered a broken right ankle and a head injury that required staples. That employee was hospitalized.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0693","OSHA-SIR-2023010317","044d93ff14848bef74a3dc3a7302c28309a485aa543d81b958cb7bb6cba7972e","PASS1","SIF_POTENTIAL","An employee was pumping a tank on a ship when they stepped backward through a manhole and fell 10-15 feet. The employee sustained a back hematoma, left ankle and hip fracture, and stitches on the left foot.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was pumping a tank on a ship when they stepped backward through a manhole and fell 10-15 feet. The employee sustained a back hematoma, left ankle and hip fracture, and stitches on the left foot.","SUPPORTED","An employee was pumping a tank on a ship when they stepped backward through a manhole and fell 10-15 feet. The employee sustained a back hematoma, left ankle and hip fracture, and stitches on the left foot.","SUPPORTED","An employee was pumping a tank on a ship when they stepped backward through a manhole and fell 10-15 feet. The employee sustained a back hematoma, left ankle and hip fracture, and stitches on the left foot.","SUPPORTED","An employee was pumping a tank on a ship when they stepped backward through a manhole and fell 10-15 feet. The employee sustained a back hematoma, left ankle and hip fracture, and stitches on the left foot.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was pumping a tank on a ship when they stepped backward through a manhole and fell 10-15 feet. The employee sustained a back hematoma, left ankle and hip fracture, and stitches on the left foot.","ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0694","OSHA-SIR-2024099008","495bca9bf81fd3706502de95b0c699d6ad9dcc4c8607db8df0f987c1bea5dab8","PASS1","NON_SIF_POTENTIAL","On September 26, 2024, at 10:32 AM CST, an employee was operating an electric sit-down forklift. While making a turn, the employee's right index finger was crushed between the forklift and a column in the warehouse.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","On September 26, 2024, at 10:32 AM CST, an employee was operating an electric sit-down forklift. While making a turn, the employee's right index finger was crushed between the forklift and a column in the warehouse.","SUPPORTED","On September 26, 2024, at 10:32 AM CST, an employee was operating an electric sit-down forklift. While making a turn, the employee's right index finger was crushed between the forklift and a column in the warehouse.","SUPPORTED","On September 26, 2024, at 10:32 AM CST, an employee was operating an electric sit-down forklift. While making a turn, the employee's right index finger was crushed between the forklift and a column in the warehouse.","NOT_SUPPORTED","On September 26, 2024, at 10:32 AM CST, an employee was operating an electric sit-down forklift. While making a turn, the employee's right index finger was crushed between the forklift and a column in the warehouse.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","On September 26, 2024, at 10:32 AM CST, an employee was operating an electric sit-down forklift. While making a turn, the employee's right index finger was crushed between the forklift and a column in the warehouse.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","On September 26, 2024, at 10:32 AM CST, an employee was operating an electric sit-down forklift. While making a turn, the employee's right index finger was crushed between the forklift and a column in the warehouse.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0695","OSHA-SIR-2023043522","5e0ceb4cf5fc3e575d9b9f036938f6e669e258827344509a68211e7a95f97ee9","PASS1","NON_SIF_POTENTIAL","On April 19, 2023, at 11:30 AM, an employee was preparing to transport equipment when a 30-pound, 18x18 metal pipe base slipped from the employee's hand and landed on their foot. The employee sustained a left big toe fracture that required hospitalization and surgery.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","On April 19, 2023, at 11:30 AM, an employee was preparing to transport equipment when a 30-pound, 18x18 metal pipe base slipped from the employee's hand and landed on their foot. The employee sustained a left big toe fracture that required hospitalization and surgery.","SUPPORTED","On April 19, 2023, at 11:30 AM, an employee was preparing to transport equipment when a 30-pound, 18x18 metal pipe base slipped from the employee's hand and landed on their foot. The employee sustained a left big toe fracture that required hospitalization and surgery.","SUPPORTED","On April 19, 2023, at 11:30 AM, an employee was preparing to transport equipment when a 30-pound, 18x18 metal pipe base slipped from the employee's hand and landed on their foot. The employee sustained a left big toe fracture that required hospitalization and surgery.","NOT_SUPPORTED","On April 19, 2023, at 11:30 AM, an employee was preparing to transport equipment when a 30-pound, 18x18 metal pipe base slipped from the employee's hand and landed on their foot. The employee sustained a left big toe fracture that required hospitalization and surgery.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","On April 19, 2023, at 11:30 AM, an employee was preparing to transport equipment when a 30-pound, 18x18 metal pipe base slipped from the employee's hand and landed on their foot. The employee sustained a left big toe fracture that required hospitalization and surgery.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0696","OSHA-SIR-2021010537","e8f075f4f157f273a1d71254e7e97f4f47e6580f92d2258e09615ba1c29996dd","PASS1","SIF_POTENTIAL","An employee jumped from an out-of-control stand-up forklift. His left leg was pinned against racking, causing an open fracture to the left ankle.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee jumped from an out-of-control stand-up forklift. His left leg was pinned against racking, causing an open fracture to the left ankle.","SUPPORTED","An employee jumped from an out-of-control stand-up forklift. His left leg was pinned against racking, causing an open fracture to the left ankle.","SUPPORTED","An employee jumped from an out-of-control stand-up forklift. His left leg was pinned against racking, causing an open fracture to the left ankle.","SUPPORTED","An employee jumped from an out-of-control stand-up forklift. His left leg was pinned against racking, causing an open fracture to the left ankle.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee jumped from an out-of-control stand-up forklift. His left leg was pinned against racking, causing an open fracture to the left ankle.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee jumped from an out-of-control stand-up forklift. His left leg was pinned against racking, causing an open fracture to the left ankle.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0697","OSHA-SIR-2015042340","dcc329579c631846a3ee6db7008bc000a0405c6eff1967aceebc38b13a69546d","PASS1","SIF_POTENTIAL","An employee was installing a fan guard on a refrigeration unit and fell from a one man lift. The employee had a harness with a single lanyard on at the time of the incident. He reached up to put guards on top of the unit. As he was trying to reach a bolt at the 12 o'clock position, he stepped on the middle rail of the lift basket, disconnected the lanyard to tie off on a bracket for the refrigeration unit, flipped, and fell 25-28 feet.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was installing a fan guard on a refrigeration unit and fell from a one man lift. The employee had a harness with a single lanyard on at the time of the incident. He reached up to put guards on top of the unit. As he was trying to reach a bolt at the 12 o'clock position, he stepped on the middle rail of the lift basket, disconnected the lanyard to tie off on a bracket for the refrigeration unit, flipped, and fell 25-28 feet.","SUPPORTED","An employee was installing a fan guard on a refrigeration unit and fell from a one man lift. The employee had a harness with a single lanyard on at the time of the incident. He reached up to put guards on top of the unit. As he was trying to reach a bolt at the 12 o'clock position, he stepped on the middle rail of the lift basket, disconnected the lanyard to tie off on a bracket for the refrigeration unit, flipped, and fell 25-28 feet.","SUPPORTED","An employee was installing a fan guard on a refrigeration unit and fell from a one man lift. The employee had a harness with a single lanyard on at the time of the incident. He reached up to put guards on top of the unit. As he was trying to reach a bolt at the 12 o'clock position, he stepped on the middle rail of the lift basket, disconnected the lanyard to tie off on a bracket for the refrigeration unit, flipped, and fell 25-28 feet.","SUPPORTED","An employee was installing a fan guard on a refrigeration unit and fell from a one man lift. The employee had a harness with a single lanyard on at the time of the incident. He reached up to put guards on top of the unit. As he was trying to reach a bolt at the 12 o'clock position, he stepped on the middle rail of the lift basket, disconnected the lanyard to tie off on a bracket for the refrigeration unit, flipped, and fell 25-28 feet.","","POSITIVE","An employee was installing a fan guard on a refrigeration unit and fell from a one man lift. The employee had a harness with a single lanyard on at the time of the incident. He reached up to put guards on top of the unit. As he was trying to reach a bolt at the 12 o'clock position, he stepped on the middle rail of the lift basket, disconnected the lanyard to tie off on a bracket for the refrigeration unit, flipped, and fell 25-28 feet.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was installing a fan guard on a refrigeration unit and fell from a one man lift. The employee had a harness with a single lanyard on at the time of the incident. He reached up to put guards on top of the unit. As he was trying to reach a bolt at the 12 o'clock position, he stepped on the middle rail of the lift basket, disconnected the lanyard to tie off on a bracket for the refrigeration unit, flipped, and fell 25-28 feet.","ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0698","OSHA-SIR-20251010313","77a5dcfa4074033e49f80aabdc379232d274885cb9aa95ae76df6c8efad37bab","PASS1","SIF_POTENTIAL","A temporary employee was working to unclog butter from a butter melter pump. His right index finger was caught in the machine, and the fingertip was amputated. The machine was energized at the time.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","A temporary employee was working to unclog butter from a butter melter pump. His right index finger was caught in the machine, and the fingertip was amputated. The machine was energized at the time.","SUPPORTED","A temporary employee was working to unclog butter from a butter melter pump. His right index finger was caught in the machine, and the fingertip was amputated. The machine was energized at the time.","SUPPORTED","A temporary employee was working to unclog butter from a butter melter pump. His right index finger was caught in the machine, and the fingertip was amputated. The machine was energized at the time.","SUPPORTED","A temporary employee was working to unclog butter from a butter melter pump. His right index finger was caught in the machine, and the fingertip was amputated. The machine was energized at the time.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","A temporary employee was working to unclog butter from a butter melter pump. His right index finger was caught in the machine, and the fingertip was amputated. The machine was energized at the time.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","A temporary employee was working to unclog butter from a butter melter pump. His right index finger was caught in the machine, and the fingertip was amputated. The machine was energized at the time.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","A temporary employee was working to unclog butter from a butter melter pump. His right index finger was caught in the machine, and the fingertip was amputated. The machine was energized at the time.","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0699","OSHA-SIR-2020099176","0e53d498cbe677f99be42dd31be796705184094d40e9ac9867342b706eab5d04","PASS1","SIF_POTENTIAL","An employee was operating a stand-up forklift. The forklift was about to hit a pallet and she jumped off; the forklift then rolled over her left foot, resulting in broken toes and a cut.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was operating a stand-up forklift. The forklift was about to hit a pallet and she jumped off; the forklift then rolled over her left foot, resulting in broken toes and a cut.","SUPPORTED","An employee was operating a stand-up forklift. The forklift was about to hit a pallet and she jumped off; the forklift then rolled over her left foot, resulting in broken toes and a cut.","SUPPORTED","An employee was operating a stand-up forklift. The forklift was about to hit a pallet and she jumped off; the forklift then rolled over her left foot, resulting in broken toes and a cut.","SUPPORTED","An employee was operating a stand-up forklift. The forklift was about to hit a pallet and she jumped off; the forklift then rolled over her left foot, resulting in broken toes and a cut.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was operating a stand-up forklift. The forklift was about to hit a pallet and she jumped off; the forklift then rolled over her left foot, resulting in broken toes and a cut.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was operating a stand-up forklift. The forklift was about to hit a pallet and she jumped off; the forklift then rolled over her left foot, resulting in broken toes and a cut.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0700","OSHA-SIR-20241110440","151186c0b2857b68761a10fb9e2f0f09d64112e86a160dc3d4c95abc810fb9b4","PASS1","SIF_POTENTIAL","On November 8, 2025, two employees were setting up walk boards and ladders in preparation for roofing work. One of the ladders snapped and both employees fell 27 feet to the ground, resulting in hospitalizations due to multiple injuries. One employee sustained a compression fracture to their lower back and bruised ribs, and the second employee sustained a broken nose, internal bleeding, and a shattered pelvis.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","On November 8, 2025, two employees were setting up walk boards and ladders in preparation for roofing work. One of the ladders snapped and both employees fell 27 feet to the ground, resulting in hospitalizations due to multiple injuries. One employee sustained a compression fracture to their lower back and bruised ribs, and the second employee sustained a broken nose, internal bleeding, and a shattered pelvis.","SUPPORTED","On November 8, 2025, two employees were setting up walk boards and ladders in preparation for roofing work. One of the ladders snapped and both employees fell 27 feet to the ground, resulting in hospitalizations due to multiple injuries. One employee sustained a compression fracture to their lower back and bruised ribs, and the second employee sustained a broken nose, internal bleeding, and a shattered pelvis.","SUPPORTED","On November 8, 2025, two employees were setting up walk boards and ladders in preparation for roofing work. One of the ladders snapped and both employees fell 27 feet to the ground, resulting in hospitalizations due to multiple injuries. One employee sustained a compression fracture to their lower back and bruised ribs, and the second employee sustained a broken nose, internal bleeding, and a shattered pelvis.","SUPPORTED","On November 8, 2025, two employees were setting up walk boards and ladders in preparation for roofing work. One of the ladders snapped and both employees fell 27 feet to the ground, resulting in hospitalizations due to multiple injuries. One employee sustained a compression fracture to their lower back and bruised ribs, and the second employee sustained a broken nose, internal bleeding, and a shattered pelvis.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","On November 8, 2025, two employees were setting up walk boards and ladders in preparation for roofing work. One of the ladders snapped and both employees fell 27 feet to the ground, resulting in hospitalizations due to multiple injuries. One employee sustained a compression fracture to their lower back and bruised ribs, and the second employee sustained a broken nose, internal bleeding, and a shattered pelvis.","ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0701","OSHA-SIR-2022032381","09c6699e75ce9ce54fa492de06ee2bc27d3b00094743e625dc0e890b10f4cf6a","PASS1","NON_SIF_POTENTIAL","An employee was carrying a lunch box to a break room. She tripped on a spot of dried glue on the floor and fell, injuring her right hip and lower back. She was hospitalized.","The described mechanism supports a localized or low-energy injury, not credible fatal or life-altering serious-injury potential.","SUPPORTED","An employee was carrying a lunch box to a break room. She tripped on a spot of dried glue on the floor and fell, injuring her right hip and lower back. She was hospitalized.","SUPPORTED","An employee was carrying a lunch box to a break room. She tripped on a spot of dried glue on the floor and fell, injuring her right hip and lower back. She was hospitalized.","UNKNOWN","","NOT_SUPPORTED","An employee was carrying a lunch box to a break room. She tripped on a spot of dried glue on the floor and fell, injuring her right hip and lower back. She was hospitalized.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0702","OSHA-SIR-20191213235","8281429050b9d10a66787f15b93fadc4f0cb64a2f5bbe9aeb883966fda11fd8a","PASS1","SIF_POTENTIAL","An employee was demolishing an interior masonry wall in a school locker room. The ceiling collapsed, trapping the employee, who suffered broken ribs. The employee was hospitalized.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was demolishing an interior masonry wall in a school locker room. The ceiling collapsed, trapping the employee, who suffered broken ribs. The employee was hospitalized.","SUPPORTED","An employee was demolishing an interior masonry wall in a school locker room. The ceiling collapsed, trapping the employee, who suffered broken ribs. The employee was hospitalized.","SUPPORTED","An employee was demolishing an interior masonry wall in a school locker room. The ceiling collapsed, trapping the employee, who suffered broken ribs. The employee was hospitalized.","SUPPORTED","An employee was demolishing an interior masonry wall in a school locker room. The ceiling collapsed, trapping the employee, who suffered broken ribs. The employee was hospitalized.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was demolishing an interior masonry wall in a school locker room. The ceiling collapsed, trapping the employee, who suffered broken ribs. The employee was hospitalized.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
"EXP-V0.4-0703","OSHA-SIR-20171110785","308a0966a0290f2c5c498badd54640076a8dfd24f59a23e908f61da87ed5c039","PASS1","SIF_POTENTIAL","An employee was walking behind a milling machine when it unexpectedly moved backwards and struck the employee. The employee suffered fractures to the right foot and ankle.","The described mechanism and personnel exposure support a credible fatal or life-altering serious-injury consequence.","SUPPORTED","An employee was walking behind a milling machine when it unexpectedly moved backwards and struck the employee. The employee suffered fractures to the right foot and ankle.","SUPPORTED","An employee was walking behind a milling machine when it unexpectedly moved backwards and struck the employee. The employee suffered fractures to the right foot and ankle.","SUPPORTED","An employee was walking behind a milling machine when it unexpectedly moved backwards and struck the employee. The employee suffered fractures to the right foot and ankle.","SUPPORTED","An employee was walking behind a milling machine when it unexpectedly moved backwards and struck the employee. The employee suffered fractures to the right foot and ankle.","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","POSITIVE","An employee was walking behind a milling machine when it unexpectedly moved backwards and struck the employee. The employee suffered fractures to the right foot and ankle.","ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","NEGATIVE","","NOT_ESTABLISHED","","completed","AI_ASSISTED_GPT_5_6_SOL_NOT_HSE_GROUND_TRUTH","gpt-5.6-sol-ai-assisted-v0.4.0","gpt-5.6-sol","pass1-batch-03","2026-09-10T14:04:11Z"
