candidate_id,source,source_record_id,narrative,pass_a_label,pass_a_confidence,pass_a_hazard,pass_a_exposure,pass_a_barrier_failure,pass_a_credible_consequence,pass_a_reason,pass_a_framework_version,pass_b_label,pass_b_confidence,pass_b_hazard,pass_b_exposure,pass_b_barrier_failure,pass_b_credible_consequence,pass_b_reason,pass_b_framework_version,consensus_label,consensus_confidence,reconciliation_status,label_provenance
OSHA-SIR-2015031198,OSHA_SIR,2015031198,"An employee was attempting to place the pipe spinner leaver in neutral position when he tripped. His right hand engaged the spinner, and his left hand got caught in the spinner chain, cutting his left pinky and ring fingers.",SIF_POTENTIAL,0.72,"Moving belt, pulley, or machinery",Worker contacted the operating mechanism,Guarding or energy-isolation control was ineffective,"Draw-in, major amputation, or crushing",Contact with an accessible moving mechanism could escalate beyond the hand to life-altering injury.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2018088265,OSHA_SIR,2018088265,"An employee was setting up five mud tanks and a mud pump. While he was hooking up the fifth mud tank to the fourth mud tank, a gap formed between the hose to the union. He inched the cable over multiple times to close the gap. Then, the driver lifted the mud tank up, which caused the cable line to pull the employee's finger between the truck roller, resulting in an amputation of the end of his left index finger.",SIF_POTENTIAL,0.72,"Powered cable, winch, or spool",Worker was caught or pulled by the line,Line-of-fire and entanglement controls failed,Whole-body draw-in or traumatic amputation,"The powered line could draw the worker further into equipment, creating credible fatal or life-altering exposure.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20171110662,OSHA_SIR,20171110662,An employee was stepping down into an excavation when he fractured his tibia.,UNCERTAIN,0.55,Entry into an excavation,Worker was stepping down when injured,Excavation depth and access controls are not stated,Potential fall severity depends on missing depth,The excavation depth and fall mechanism are too vague for a defensible binary judgment.,AI_SOL_XHIGH_PASS_A,NON_SIF_POTENTIAL,0.91,"Same-level or short-step slip, trip, or fall energy",Personnel lost footing without an additional high-energy exposure,Walking-surface or footing control failed,Musculoskeletal injury without supported fatal or life-altering potential,The described low-energy fall lacks an additional mechanism supporting credible fatal or life-altering potential.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015010726,OSHA_SIR,2015010726,"A crew of employees was performing workover services. The crew was attempting to break out a crossover sub, on top of the casing scraper, using tongs. The employee was using a 36-inch wrench on top of the tongs. The tong operator engaged the tong before the employee removed his hand. The tong pinched the employee's finger between the tong and the wrench. The employee lost the fingertip of his right middle finger.",NON_SIF_POTENTIAL,0.87,Localized pinch or caught-between point,Hand or finger was placed at the contact point,Hand-positioning or pinch-point control failed,Localized digit injury,The described geometry confines exposure to a hand or finger without credible whole-body or fatal escalation.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,,,DISAGREEMENT,AI_SOL_DUAL_PASS_DISAGREEMENT
OSHA-SIR-2015041924,OSHA_SIR,2015041924,"An employee was performing cementing operations on a drilling rig. While using an air hoist to hoist a cement plug over a pipe, his thumb got caught between the ""wing"" of the plug and the plug itself. He sustained an amputation to the left-hand thumb up to the knuckle.",NON_SIF_POTENTIAL,0.78,Localized pinch or caught-between point,Hand or finger was placed at the contact point,Hand-positioning or pinch-point control failed,Localized digit injury,The described geometry confines exposure to a hand or finger without credible whole-body or fatal escalation.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,"Suspended, lifted, or falling heavy load",Personnel were beneath or immediately beside the load path,"Load support, retention, rigging, or exclusion control failed",Credible fatal crushing or catastrophic head and body trauma,The uncontrolled load and occupied drop zone support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,,,DISAGREEMENT,AI_SOL_DUAL_PASS_DISAGREEMENT
OSHA-SIR-20161211967,OSHA_SIR,20161211967,"An employee had just finished lifting a shale bin using two loaders (one with a stinger, chain, and lifting equipment) in order to place matting underneath. Once the matting was in place, the employee directed the loader to lower the bin until there was enough slack in the lifting chain to remove it. As the employee grabbed the eye of the lifting chain to unhook it, the operator of the loader bumped the controls with his knee, causing the chain to tighten and pinch the employee's right middle finger between the bin and the chain. The employee's right middle finger was amputated between the middle and upper joint, and the employee was hospitalized.",UNCERTAIN,0.62,Loader-controlled lifting chain,Worker's hand was at the chain and bin interface,Unexpected control activation tightened the chain,Digit injury; whole-body line-of-fire exposure unclear,"The chain tightened unexpectedly, but the narrative confines the known exposure to a finger and omits wider load movement.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,"Suspended, lifted, or falling heavy load",Personnel were beneath or immediately beside the load path,"Load support, retention, rigging, or exclusion control failed",Credible fatal crushing or catastrophic head and body trauma,The uncontrolled load and occupied drop zone support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-20201211546,OSHA_SIR,20201211546,"An employee was changing hoses when he was sprayed by liquid butane, resulting in cold burns.",SIF_POTENTIAL,0.75,Liquid butane release,Worker was sprayed while changing hoses,Isolation and containment failed,"Cryogenic injury, fire, or vapor asphyxiation",Direct butane release around a worker creates credible life-altering cold and flammable-vapor hazards.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.97,"Fire, explosion, or ignitable hydrocarbon energy","Personnel were within the flame, heat, or blast zone","Fuel containment, isolation, ignition control, or verification failed","Credible fatal burns, blast trauma, or smoke inhalation",The described fire or explosion exposure supports a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.750000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015010261,OSHA_SIR,2015010261,"On 01/08/15, employee suffered an amputation of the left index finger while operating a mulch machine at a well site.",UNCERTAIN,0.58,Mulch machine,Worker's finger contacted the machine,Guarding and operating details are missing,Potential extent of machine entanglement is unclear,The report does not describe the contact geometry or whether the machine could draw in more than a finger.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015020682,OSHA_SIR,2015020682,An employee amputated his fingertip while tearing down a setting tool on the McMaster Pad site.,UNCERTAIN,0.55,Setting tool during teardown,Worker's fingertip was injured,Energy state and failure mechanism are missing,Potential severity cannot be established,The report is too vague about tool energy and exposure to support a binary SIF judgment.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Equipment or object energy of unspecified magnitude,"Personnel contact is described, but the full exposure zone is unclear","Critical equipment, isolation, support, or guarding details are missing",Insufficient evidence to establish or exclude fatal or life-altering potential,The equipment mechanism and critical-control details are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015020050,OSHA_SIR,2015020050,"On 2/11/15, a Pioneer Oil Field Services Rig Hand working at Petco/Louden Field amputated the first digit (approximately the length of his fingernail) of his right ring finger. The amputation occurred when a landing joint connector being pulled by a chain became tight and wrapped around said employee's finger who was holding/guiding the chain at the time of incident.",SIF_POTENTIAL,0.7,"Powered cable, winch, or spool",Worker was caught or pulled by the line,Line-of-fire and entanglement controls failed,Whole-body draw-in or traumatic amputation,"The powered line could draw the worker further into equipment, creating credible fatal or life-altering exposure.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.700000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2019076859,OSHA_SIR,2019076859,"While removing a power swivel and tank from a drill site, two employees sustained chemical burns on their legs from an unknown caustic chemical.",UNCERTAIN,0.58,Unknown or unspecified chemical exposure,Chemical contacted the worker,Containment failed but material properties are missing,Potential severity cannot be established,"Chemical identity, concentration, and exposure extent are too incomplete for a binary judgment.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.54,Chemical or inhalation exposure of unspecified identity or dose,Personnel exposure is reported without adequate concentration or route detail,"Containment, ventilation, and protective-control details are not described",Insufficient evidence to establish or exclude fatal or life-altering toxicity,"The substance, dose, and control evidence are insufficient for a reliable SIF-potential judgment.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015064039,OSHA_SIR,2015064039,An employee who became dizzy was hospitalized and treated for heat-related illness.,SIF_POTENTIAL,0.72,Environmental heat during field work,Worker developed heat-illness symptoms after exposure,Heat-stress controls are not described,Heat stroke and death,Field heat exposure produced illness symptoms and could credibly progress to fatal heat stroke.,AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.56,Environmental temperature exposure,Personnel symptoms are reported without adequate exposure-condition detail,"Monitoring, work-rest, clothing, or shelter controls are not described",Insufficient evidence to establish or exclude fatal or life-altering temperature injury,The environmental conditions and control evidence are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015063562,OSHA_SIR,2015063562,"An employee was assisting offloading truck. A supervisor noticed the employee was sweating excessively and looked pale. The supervisor informed the employee to sit inside the air-conditioned truck and cool off. After a period of time the employee came out of the truck and attempted to continue to work. The employee complained that his hands were cramping. The employee was taken to the hospital. At the hospital, it was noted that the employee had high CK levels possibly due to prior heat illness.",SIF_POTENTIAL,0.76,Environmental heat during field work,Worker developed heat-illness symptoms after exposure,Heat-stress controls are not described,Heat stroke and death,Field heat exposure produced illness symptoms and could credibly progress to fatal heat stroke.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.84,Environmental heat stress,Personnel experienced heat exposure during field work,"Heat monitoring, work-rest, hydration, or acclimatization control was ineffective",Credible fatal heat stroke or life-altering organ injury,The documented heat-stress exposure could credibly progress to fatal heat illness.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2016010021,OSHA_SIR,2016010021,An employee suffered a chemical exposure to his face and was hospitalized.,UNCERTAIN,0.55,Unknown or unspecified chemical exposure,Chemical contacted the worker,Containment failed but material properties are missing,Potential severity cannot be established,"Chemical identity, concentration, and exposure extent are too incomplete for a binary judgment.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.54,Chemical or inhalation exposure of unspecified identity or dose,Personnel exposure is reported without adequate concentration or route detail,"Containment, ventilation, and protective-control details are not described",Insufficient evidence to establish or exclude fatal or life-altering toxicity,"The substance, dose, and control evidence are insufficient for a reliable SIF-potential judgment.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015010056,OSHA_SIR,2015010056,Employee was burned from his knees up to his lower abdomen after removing the strainer for maintenance on the Scott Unit.,UNCERTAIN,0.58,Unspecified hot or chemical release,Worker was burned across lower torso and legs,Maintenance isolation details are absent,Burn severity could be serious but energy source is unclear,"The report omits the substance, temperature, and release mechanism needed to establish SIF potential.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Extreme-temperature fluid, steam, or material",Personnel were in the direct thermal release or contact zone,"Isolation, depressurization, containment, or thermal protection failed",Credible fatal or life-altering burns and systemic injury,Direct exposure to uncontrolled extreme-temperature material supports credible fatal or life-altering burns.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2015030112,OSHA_SIR,2015030112,An employee was unloading fuel into a tank at a customer location. He was walking while offloading and talking with another employee when he lost consciousness. A local bystander attempted CPR. Employee was taken to the hospital.,UNCERTAIN,0.5,Unexplained loss of consciousness during fuel unloading,Worker collapsed near transfer operations,Cause and exposure pathway are unknown,Medical or toxic consequence cannot be attributed,"The narrative does not establish whether hazardous exposure, illness, or another cause produced the collapse.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.52,Hazardous mechanism is not adequately described,An outcome is reported without a clear credible exposure path,Critical barrier or control information is absent,Insufficient evidence to establish or exclude fatal or life-altering potential,"The narrative reports an outcome but lacks the hazard, exposure, and barrier facts needed for classification.",SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2019043879,OSHA_SIR,2019043879,"An employee was setting stairs onto a rig platform when the stairs became disconnected from the rig platform, causing the employee to fall 6 feet from the platform and be struck by the stairs. The employee was hospitalized with four fractured ribs.",SIF_POTENTIAL,0.78,Detached access stairs and six-foot fall,Worker fell and was struck by the stairs,Temporary access securement failed,Head trauma or crushing by stairs,"The access structure detached, combining a borderline-height fall with a heavy falling object.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.96,Elevated work or an unprotected lower-level fall,Personnel were exposed to a significant fall path,"Platform integrity, edge protection, access, or fall-arrest control failed","Credible fatal head, spinal, or multisystem trauma",The significant fall exposure and failed protective barrier support credible fatal or life-altering potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.780000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015053314,OSHA_SIR,2015053314,An employee was loading equipment and tools onto a truck to prepare to leave a well site. The employee was standing on a lubricator rack/catwalk where he was releasing the straps on the crane when the catwalk collapsed. The employee fell approximately 5 feet to the truck below and hit his head. He was hospitalized.,SIF_POTENTIAL,0.73,Collapse of catwalk or equipment stand,Workers were on or beside the failing structure,Structural support and inspection controls failed,Fatal fall or crushing,"The work platform collapsed with personnel on and beside it, creating credible fall and crush exposure.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.96,Elevated work or an unprotected lower-level fall,Personnel were exposed to a significant fall path,"Platform integrity, edge protection, access, or fall-arrest control failed","Credible fatal head, spinal, or multisystem trauma",The significant fall exposure and failed protective barrier support credible fatal or life-altering potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.730000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-20171110629,OSHA_SIR,20171110629,An employee was up on a stairway opening valves on a wellhead when the stairs gave way. The employee suffered a broken left leg.,UNCERTAIN,0.55,Fall from an earthen berm,Worker fell from an unspecified height,Edge and footing controls are not described,Potential severity depends on missing height and surface details,"The berm height and fall geometry are missing, preventing a defensible binary judgment.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.55,Potential lower-level fall or opening of unspecified depth,"Personnel were near the fall hazard, but the credible fall path is unclear","Height, edge protection, or fall-protection details are missing",Insufficient evidence to establish or exclude fatal or life-altering fall trauma,The fall height and protective-barrier evidence are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2019099329,OSHA_SIR,2019099329,"Two employees were rigging up centrifugal equipment. One employee was on the solids control equipment stand when it gave way, causing him to fall and sustain three fractured ribs and a punctured left lung. The other employee was on the ground near the stand when it collapsed, resulting in a fracture to his lower left leg.",SIF_POTENTIAL,0.76,Collapse of catwalk or equipment stand,Workers were on or beside the failing structure,Structural support and inspection controls failed,Fatal fall or crushing,"The work platform collapsed with personnel on and beside it, creating credible fall and crush exposure.",AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2020032012,OSHA_SIR,2020032012,"An employee was pushing a stand of drill pipe to its stowed position. While pushing the drill pipe, he slipped and fell forward. He placed his right hand on the deck to catch his fall. The stand of drill pipe swung back towards the injured employee as the driller was lowering the top drive to catch the stand, before it swung across the mast. The stand of drill pipe was then set down on the injured employee's right hand, amputating his ring finger.",SIF_POTENTIAL,0.76,Moving drill-pipe stand and top drive,Fallen worker's hand was in the pipe placement zone,Coordination and line-of-fire controls failed,Crushing by a heavy pipe stand,A powered rig operation set a heavy pipe stand into the occupied deck area.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,"Suspended, lifted, or falling heavy load",Personnel were beneath or immediately beside the load path,"Load support, retention, rigging, or exclusion control failed",Credible fatal crushing or catastrophic head and body trauma,The uncontrolled load and occupied drop zone support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.760000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2015031384,OSHA_SIR,2015031384,"An employee slipped and fell while a dump box was simultaneously being lowered. The employee's right thumb was caught between a pinch point, which resulted in an amputation of the right thumb at the first knuckle.",SIF_POTENTIAL,0.72,Lowering dump box,Worker fell into the box's pinch zone,Personnel-clearance and lowering controls failed,Fatal crushing by the descending box,A descending dump box created a crush zone that could capture more than the worker's hand.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2016109793,OSHA_SIR,2016109793,"The employee was sitting on a static (not operational) skid steer bucket when he stood up and began walking to the compressor work truck. As he walked away from the skid steer bucket, he attempted to step over the angled right side of the bucket. At this point the employee tripped on the right side of the bucket and fell, putting his right arm down in an attempt to break his fall. There was a steel pothole cover nearby that was inverted, with a 12-16 in. appendage that extends out. The employee struck this pothole appendage with his right elbow as he fell, resulting in a shattered right elbow. Employee was admitted to the hospital where he received surgery for the injury.",SIF_POTENTIAL,0.74,Unguarded sharp steel protrusion,Worker fell onto the protruding metal,Protrusion guarding and housekeeping controls failed,Fatal impalement or permanent organ injury,The fall path contained an exposed sharp steel projection capable of penetrating the torso or head.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.84,Sharp protrusion or penetrating object,The head or torso entered the penetration path,"Guarding, housekeeping, or separation from the sharp object failed",Credible fatal penetration or life-altering internal injury,The exposed sharp object and body contact path support a credible fatal or life-altering penetration consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.740000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2018010419,OSHA_SIR,2018010419,"An employee was tripping drill pipe out of a hole at a drilling rig when he tripped and put his hands out to catch himself. While his hands were on the ground, the pipe fell on and cut his right pinky finger. His pinky finger was surgically amputated at the knuckle.",SIF_POTENTIAL,0.75,Moving drill-pipe stand and top drive,Fallen worker's hand was in the pipe placement zone,Coordination and line-of-fire controls failed,Crushing by a heavy pipe stand,A powered rig operation set a heavy pipe stand into the occupied deck area.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.95,"Suspended, lifted, or falling heavy load",Personnel were beneath or immediately beside the load path,"Load support, retention, rigging, or exclusion control failed",Credible fatal crushing or catastrophic head and body trauma,The uncontrolled load and occupied drop zone support a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.750000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2021054085,OSHA_SIR,2021054085,An employee tripped going over a containment curb and fell. A Unistrut clip caused a laceration and degloving injury to his abdomen.,SIF_POTENTIAL,0.78,Unguarded sharp steel protrusion,Worker fell onto the protruding metal,Protrusion guarding and housekeeping controls failed,Fatal impalement or permanent organ injury,The fall path contained an exposed sharp steel projection capable of penetrating the torso or head.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.84,Sharp protrusion or penetrating object,The head or torso entered the penetration path,"Guarding, housekeeping, or separation from the sharp object failed",Credible fatal penetration or life-altering internal injury,The exposed sharp object and body contact path support a credible fatal or life-altering penetration consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.780000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2020032237,OSHA_SIR,2020032237,"An employee was function testing the wench line for leaks, slipped on the oil rig floor, and fell onto a sheave, amputating two fingers on his left hand. The sheave was partially guarded at the time.",SIF_POTENTIAL,0.79,"Moving belt, pulley, or machinery",Worker contacted the operating mechanism,Guarding or energy-isolation control was ineffective,"Draw-in, major amputation, or crushing",Contact with an accessible moving mechanism could escalate beyond the hand to life-altering injury.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.94,Moving or rotating machinery and entanglement energy,"Personnel were within an in-running, pull-in, or entanglement zone","Isolation, guarding, or separation from moving parts failed","Credible fatal crushing, pull-in trauma, or life-altering amputation",Personnel exposure to uncontrolled moving machinery supports a credible fatal or life-altering entanglement consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.790000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2021020886,OSHA_SIR,2021020886,An employee was making his rounds and checking equipment when the wet ground underneath him gave way. He fell in a hole that was about 1.5 feet deep and contained hot water and steam condensate. The employee was hospitalized with burns to both lower legs and ankles.,SIF_POTENTIAL,0.79,Hot water and steam condensate in ground opening,Worker fell into the hot liquid,Opening protection and thermal isolation failed,Severe burns or steam injury,Even a shallow fall placed both legs into hot water and steam capable of extensive burns.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Extreme-temperature fluid, steam, or material",Personnel were in the direct thermal release or contact zone,"Isolation, depressurization, containment, or thermal protection failed",Credible fatal or life-altering burns and systemic injury,Direct exposure to uncontrolled extreme-temperature material supports credible fatal or life-altering burns.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.790000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2016098830,OSHA_SIR,2016098830,An employee was moving items from one vehicle to another and stepped into a hole and fractured their lower leg.,UNCERTAIN,0.55,Unspecified ground opening,Worker stepped into the hole,Opening marking or protection failed,Potential severity depends on missing depth,"The hole depth and fall geometry are not stated, preventing a defensible binary judgment.",AI_SOL_XHIGH_PASS_A,UNCERTAIN,0.55,Potential lower-level fall or opening of unspecified depth,"Personnel were near the fall hazard, but the credible fall path is unclear","Height, edge protection, or fall-protection details are missing",Insufficient evidence to establish or exclude fatal or life-altering fall trauma,The fall height and protective-barrier evidence are insufficient for a reliable SIF-potential judgment.,SIF_LABELING_GUIDE_V0_1,UNCERTAIN,,UNCERTAIN,AI_SOL_DUAL_PASS_UNCERTAIN
OSHA-SIR-2017065650,OSHA_SIR,2017065650,"On June 20, 2017, an employee was working on a pipe while standing on skids stacked on the pipeline. The employee was closing the valve on the pipe so it could be tested for leaks when the skids shifted and the employee fell. The flange of the pipeline hit the employee's right foot, amputating it from the ball of the foot forward.",SIF_POTENTIAL,0.72,Shifted stacked skids on pipeline,Worker stood on the skids beside pipe hardware,Work-platform stability and footing controls failed,Fall or crushing by pipe/flange,An improvised elevated support shifted under the worker during pipeline work.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.93,"Heavy moving, shifting, rolling, or collapsing equipment",Personnel occupied the crush or line-of-fire zone,"Stability, exclusion-zone, or movement control failed",Credible fatal or life-altering crush trauma,A person was exposed to uncontrolled heavy movement with credible fatal or life-altering crush potential.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.720000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
OSHA-SIR-2021086483,OSHA_SIR,2021086483,"An employee was reading gas meters when a ram attacked him. The ram struck his lower left leg from behind, resulting in a fractured tibia that required hospitalization and surgery.",SIF_POTENTIAL,0.7,Uncontrolled horse movement,Worker was in the pen as the horse hit railing,Animal-control and separation controls failed,"Crushing, trampling, or fatal impact",A large uncontrolled animal could credibly crush or trample the exposed worker.,AI_SOL_XHIGH_PASS_A,SIF_POTENTIAL,0.86,"Venomous, anaphylactic, or high-force animal exposure","Personnel were bitten, stung, or struck by the animal","Detection, avoidance, exclusion, or emergency control was ineffective","Credible fatal envenomation, anaphylaxis, or life-altering trauma",The described animal exposure supports a credible fatal or life-altering consequence.,SIF_LABELING_GUIDE_V0_1,SIF_POTENTIAL,0.700000,CONSENSUS_LOWER_CONFIDENCE,AI_SOL_DUAL_PASS_CONSENSUS_LOWER_CONFIDENCE
